Recognition Log: Kshitij Sinha(1416-0481) Hritik Baweja(5667-7397) // [$1 RECOGNITION ALGORITHM] // [Unistroke Gesture Logs] // USER-DEPENDENT RANDOM-100 
User[all-users],GestureType[all-gestures-types],RandomIteration[1to100],#ofTrainingExamples[E],TotalSizeOfTrainingSet[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],CorrectIncorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted[instance-and-score] 
1,star,3,1,16,"['triangle07', 'x04', 'rectangle01', 'circle10', 'check03', 'caret03', 'arrow10', 'left_sq_bracket08', 'right_sq_bracket04', 'v01', 'delete_mark05', 'left_curly_brace06', 'right_curly_brace09', 'star01', 'pigtail02', 'question_mark01']","['triangle05', 'x02', 'rectangle05', 'circle01', 'check01', 'caret02', 'arrow05', 'left_sq_bracket07', 'right_sq_bracket10', 'v08', 'delete_mark10', 'left_curly_brace04', 'right_curly_brace07', 'star08', 'pigtail04', 'question_mark03']",star01,True,0.9266637410754532,star01,"{'star01': 0.9266637410754532, 'arrow10': 0.547478017594516, 'pigtail02': 0.4509705178340483, 'check03': 0.41777959454076996, 'caret03': 0.3867778049353736, 'triangle07': 0.3730152532876948, 'question_mark01': 0.3507291806621423, 'x04': 0.342471082050146, 'left_curly_brace06': 0.3354426694767525, 'v01': 0.3224974442584335, 'left_sq_bracket08': 0.30397248201385163, 'delete_mark05': 0.3021159120547442, 'rectangle01': 0.2976884250727867, 'right_curly_brace09': 0.2890505197088874, 'right_sq_bracket04': 0.2565738306271701, 'circle10': 0.2258470974367246}"
1,pigtail,3,1,16,"['triangle07', 'x04', 'rectangle01', 'circle10', 'check03', 'caret03', 'arrow10', 'left_sq_bracket08', 'right_sq_bracket04', 'v01', 'delete_mark05', 'left_curly_brace06', 'right_curly_brace09', 'star01', 'pigtail02', 'question_mark01']","['triangle05', 'x02', 'rectangle05', 'circle01', 'check01', 'caret02', 'arrow05', 'left_sq_bracket07', 'right_sq_bracket10', 'v08', 'delete_mark10', 'left_curly_brace04', 'right_curly_brace07', 'star08', 'pigtail04', 'question_mark03']",pigtail02,True,0.9151284264685939,pigtail02,"{'pigtail02': 0.9151284264685939, 'caret03': 0.6856832689568182, 'arrow10': 0.6658907403321812, 'triangle07': 0.5038076349930165, 'delete_mark05': 0.47959149106345267, 'circle10': 0.453928663835772, 'star01': 0.4094130373334811, 'v01': 0.3818616234140998, 'check03': 0.3654663301828195, 'left_curly_brace06': 0.3488063242973979, 'question_mark01': 0.31861985239460044, 'right_curly_brace09': 0.29881047556547324, 'left_sq_bracket08': 0.278609622478854, 'x04': 0.2594336796766463, 'right_sq_bracket04': 0.18633298725622327, 'rectangle01': 0.15401844367584405}"
1,question_mark,3,1,16,"['triangle07', 'x04', 'rectangle01', 'circle10', 'check03', 'caret03', 'arrow10', 'left_sq_bracket08', 'right_sq_bracket04', 'v01', 'delete_mark05', 'left_curly_brace06', 'right_curly_brace09', 'star01', 'pigtail02', 'question_mark01']","['triangle05', 'x02', 'rectangle05', 'circle01', 'check01', 'caret02', 'arrow05', 'left_sq_bracket07', 'right_sq_bracket10', 'v08', 'delete_mark10', 'left_curly_brace04', 'right_curly_brace07', 'star08', 'pigtail04', 'question_mark03']",question_mark01,True,0.912575083109625,question_mark01,"{'question_mark01': 0.912575083109625, 'right_sq_bracket04': 0.6317089407273462, 'right_curly_brace09': 0.4811321555998277, 'left_curly_brace06': 0.4347188888251585, 'x04': 0.3987825440323901, 'pigtail02': 0.3738067759078376, 'left_sq_bracket08': 0.3451710334170729, 'triangle07': 0.3085368969108686, 'star01': 0.30554934209863516, 'arrow10': 0.24356318872852645, 'v01': 0.181348564256549, 'rectangle01': 0.18006205028491618, 'caret03': 0.16314504971932664, 'check03': 0.16082587531643777, 'circle10': 0.15186749547774736, 'delete_mark05': 0.0492447325966342}"
1,triangle,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",triangle02,True,0.9494812584810672,triangle02,"{'triangle02': 0.9494812584810672, 'circle09': 0.8018013946099813, 'v08': 0.6833978598167969, 'pigtail06': 0.4964488801149546, 'right_curly_brace06': 0.42681378699982475, 'delete_mark03': 0.39328524976117596, 'star07': 0.3657275728941912, 'caret04': 0.3428696631509528, 'right_sq_bracket05': 0.3425575740828546, 'left_sq_bracket02': 0.32125455357153654, 'rectangle03': 0.3203492044998526, 'left_curly_brace09': 0.29653246626099583, 'question_mark03': 0.249257662173348, 'arrow07': 0.2220366499217501, 'check08': 0.18077232024882128, 'x10': 0.06621235620011023}"
1,x,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",x10,True,0.805061303028571,x10,"{'x10': 0.805061303028571, 'rectangle03': 0.642670835856701, 'check08': 0.49767589059589434, 'v08': 0.46184961703179306, 'left_curly_brace09': 0.38274470756322376, 'arrow07': 0.37747550852300793, 'delete_mark03': 0.36827666985578833, 'left_sq_bracket02': 0.3660863854793638, 'star07': 0.36048944385992376, 'right_curly_brace06': 0.3599041277468573, 'question_mark03': 0.3553404272941454, 'right_sq_bracket05': 0.3422653101013604, 'caret04': 0.29314162142037703, 'pigtail06': 0.16474592148175704, 'triangle02': 0.1644422535955593, 'circle09': 0.1424669160730796}"
1,rectangle,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",rectangle03,True,0.9577795561820092,rectangle03,"{'rectangle03': 0.9577795561820092, 'v08': 0.6333729323899169, 'x10': 0.6066405715865613, 'check08': 0.6013093492005994, 'arrow07': 0.38356145690137167, 'left_curly_brace09': 0.34582712313020614, 'star07': 0.2896308719134305, 'circle09': 0.279086340765484, 'left_sq_bracket02': 0.2565389215535713, 'caret04': 0.21617798266435007, 'triangle02': 0.20858299393651747, 'pigtail06': 0.18997727971034073, 'question_mark03': 0.18734587659001878, 'delete_mark03': 0.15672999683531752, 'right_sq_bracket05': 0.15281924294095095, 'right_curly_brace06': 0.13640768318446195}"
1,circle,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",circle09,True,0.9551434588997122,circle09,"{'circle09': 0.9551434588997122, 'triangle02': 0.8065373051731402, 'v08': 0.6527093248537164, 'pigtail06': 0.4856550668078756, 'right_curly_brace06': 0.42405728983523394, 'delete_mark03': 0.3273132751321163, 'left_sq_bracket02': 0.32425485388978614, 'right_sq_bracket05': 0.31974603331391616, 'caret04': 0.2874999051032119, 'left_curly_brace09': 0.2824014129915988, 'star07': 0.25192109830740983, 'rectangle03': 0.19952118928978724, 'question_mark03': 0.19750250400048097, 'arrow07': 0.13771051977976545, 'check08': 0.0507007384496071, 'x10': -0.005669704990113322}"
1,check,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",check08,True,0.9119455809714178,check08,"{'check08': 0.9119455809714178, 'left_curly_brace09': 0.593804088856874, 'arrow07': 0.5809608129173469, 'rectangle03': 0.573260863680276, 'left_sq_bracket02': 0.5317794529437951, 'v08': 0.530348261265642, 'caret04': 0.5035583200814941, 'x10': 0.4425676248104897, 'star07': 0.4329918731371283, 'delete_mark03': 0.41605037989694726, 'pigtail06': 0.39063240884336226, 'right_curly_brace06': 0.31223894440565114, 'right_sq_bracket05': 0.28604312772916607, 'triangle02': 0.17914988513238983, 'question_mark03': 0.15805288989291533, 'circle09': 0.14452049024641467}"
1,caret,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",caret04,True,0.974262000562788,caret04,"{'caret04': 0.974262000562788, 'pigtail06': 0.7148280694614236, 'delete_mark03': 0.6210339998053471, 'arrow07': 0.6120411186282352, 'left_curly_brace09': 0.4554494725109862, 'check08': 0.44226447412678815, 'v08': 0.43909024838514454, 'left_sq_bracket02': 0.3772262827576649, 'star07': 0.3650510554362034, 'triangle02': 0.3580729041417826, 'x10': 0.3137364859868995, 'circle09': 0.27886349125612697, 'right_curly_brace06': 0.2680662771772593, 'rectangle03': 0.24210747067464333, 'right_sq_bracket05': 0.13760674284170726, 'question_mark03': 0.1056732475083213}"
1,arrow,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",arrow07,True,0.8910265652802258,arrow07,"{'arrow07': 0.8910265652802258, 'pigtail06': 0.6105667639753706, 'caret04': 0.5824883113111229, 'check08': 0.570644489994907, 'star07': 0.5544345666549164, 'left_curly_brace09': 0.4416822870038276, 'left_sq_bracket02': 0.44095690030361545, 'x10': 0.3794112434131195, 'delete_mark03': 0.3770176585679703, 'rectangle03': 0.3425413698466401, 'v08': 0.2938241090089724, 'triangle02': 0.2675503698998358, 'question_mark03': 0.2542116053579253, 'right_curly_brace06': 0.22328159358261568, 'right_sq_bracket05': 0.1351055974229497, 'circle09': 0.11701587738217234}"
1,left_sq_bracket,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",left_sq_bracket02,True,0.9125250283268738,left_sq_bracket02,"{'left_sq_bracket02': 0.9125250283268738, 'left_curly_brace09': 0.7219408559107139, 'right_sq_bracket05': 0.5167957572329318, 'right_curly_brace06': 0.5118921233616356, 'x10': 0.4889668169539678, 'check08': 0.4430135111599065, 'arrow07': 0.4114535270360742, 'triangle02': 0.37501722663981585, 'question_mark03': 0.3512168191690589, 'caret04': 0.3437536246234122, 'delete_mark03': 0.3195922661231271, 'star07': 0.31866882447935296, 'pigtail06': 0.27765641888542536, 'circle09': 0.1813070985661024, 'rectangle03': 0.1652346899184297, 'v08': 0.11950567084756347}"
1,right_sq_bracket,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",right_sq_bracket05,True,0.9439994901987079,right_sq_bracket05,"{'right_sq_bracket05': 0.9439994901987079, 'question_mark03': 0.6773124071827387, 'right_curly_brace06': 0.6103027411635842, 'left_curly_brace09': 0.5579077296834803, 'left_sq_bracket02': 0.5437321450145001, 'v08': 0.3523909390048182, 'triangle02': 0.3322814290565359, 'circle09': 0.3208666276605502, 'x10': 0.31008061146524835, 'star07': 0.2647171186018096, 'delete_mark03': 0.22166605881072476, 'rectangle03': 0.20022123938345315, 'check08': 0.16524686252293552, 'pigtail06': 0.15202887290003841, 'arrow07': 0.09522740032407795, 'caret04': 0.041883996679652924}"
1,v,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",v08,True,0.9761894106856327,v08,"{'v08': 0.9761894106856327, 'rectangle03': 0.6793500997067359, 'triangle02': 0.6775706535583228, 'circle09': 0.6640637502088396, 'check08': 0.5221848494368329, 'delete_mark03': 0.5108535954486085, 'pigtail06': 0.5067650518919116, 'caret04': 0.42183409285836326, 'right_curly_brace06': 0.40998807523553293, 'right_sq_bracket05': 0.3724655318556699, 'star07': 0.3458773394388651, 'arrow07': 0.3367189885128071, 'x10': 0.3070494163372314, 'question_mark03': 0.24877247963690863, 'left_curly_brace09': 0.1899604791556183, 'left_sq_bracket02': 0.1170864930153972}"
1,delete_mark,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",delete_mark03,True,0.8517266256187779,delete_mark03,"{'delete_mark03': 0.8517266256187779, 'caret04': 0.6231785025812457, 'v08': 0.52900510518418, 'pigtail06': 0.425822327938272, 'check08': 0.4079328081669288, 'triangle02': 0.3699202145407835, 'x10': 0.3562240816132889, 'arrow07': 0.3484044965810351, 'left_curly_brace09': 0.3038735841104966, 'star07': 0.2956588613250998, 'right_sq_bracket05': 0.2718377208247579, 'circle09': 0.2716555584165833, 'right_curly_brace06': 0.24464373524472016, 'rectangle03': 0.2442581806902946, 'left_sq_bracket02': 0.2437655889734036, 'question_mark03': -0.014583986768465618}"
1,left_curly_brace,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",left_curly_brace09,True,0.8374116017266717,left_curly_brace09,"{'left_curly_brace09': 0.8374116017266717, 'left_sq_bracket02': 0.6530656561802258, 'right_sq_bracket05': 0.6264624691798328, 'right_curly_brace06': 0.5013187653410754, 'question_mark03': 0.48764226287465817, 'check08': 0.4744752018580045, 'star07': 0.4013057784120222, 'x10': 0.3884275960891853, 'caret04': 0.37627189472456624, 'arrow07': 0.37322930885198347, 'triangle02': 0.35127313281415606, 'pigtail06': 0.34435488312561546, 'delete_mark03': 0.3411462261735364, 'rectangle03': 0.2788701114422574, 'v08': 0.2715698062484069, 'circle09': 0.2227040466549588}"
1,right_curly_brace,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",right_curly_brace06,True,0.8471245178732448,right_curly_brace06,"{'right_curly_brace06': 0.8471245178732448, 'right_sq_bracket05': 0.7106719232486866, 'left_curly_brace09': 0.6236251778560506, 'left_sq_bracket02': 0.5733930957969227, 'question_mark03': 0.5041429140861617, 'v08': 0.45143503165618737, 'triangle02': 0.4260861604912344, 'circle09': 0.38700938989777545, 'x10': 0.3663748757359374, 'delete_mark03': 0.2891074016982882, 'star07': 0.2878852517951267, 'pigtail06': 0.24903832418801208, 'check08': 0.23677509432443877, 'rectangle03': 0.1956993440389576, 'caret04': 0.19157064093492582, 'arrow07': 0.1755899074597962}"
1,star,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",star07,True,0.9577929869633962,star07,"{'star07': 0.9577929869633962, 'arrow07': 0.5133566579070057, 'check08': 0.4069878757180303, 'pigtail06': 0.3953390456578765, 'v08': 0.3626942025062265, 'caret04': 0.35534947680191464, 'triangle02': 0.34631746488241777, 'left_curly_brace09': 0.33226941697541945, 'question_mark03': 0.3162872382872042, 'left_sq_bracket02': 0.3101885491326426, 'delete_mark03': 0.30981478270751217, 'rectangle03': 0.30482159020791766, 'x10': 0.2933927762579136, 'right_curly_brace06': 0.2590334324808953, 'right_sq_bracket05': 0.25099338221151724, 'circle09': 0.20305055071333244}"
1,pigtail,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",pigtail06,True,0.9510846182307412,pigtail06,"{'pigtail06': 0.9510846182307412, 'caret04': 0.6959737224043084, 'arrow07': 0.580229544677028, 'triangle02': 0.4964315400796131, 'delete_mark03': 0.4948682644962509, 'v08': 0.4781133473507172, 'circle09': 0.44337165787718513, 'star07': 0.41856642953403067, 'check08': 0.36306615429664124, 'left_curly_brace09': 0.3354635584024671, 'right_curly_brace06': 0.32867659560428253, 'x10': 0.3056236419909666, 'left_sq_bracket02': 0.2854611671482067, 'question_mark03': 0.26001883052079233, 'right_sq_bracket05': 0.19219284383275204, 'rectangle03': 0.16669236376629915}"
1,question_mark,4,1,16,"['triangle02', 'x10', 'rectangle03', 'circle09', 'check08', 'caret04', 'arrow07', 'left_sq_bracket02', 'right_sq_bracket05', 'v08', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace06', 'star07', 'pigtail06', 'question_mark03']","['triangle01', 'x01', 'rectangle02', 'circle03', 'check10', 'caret06', 'arrow09', 'left_sq_bracket05', 'right_sq_bracket01', 'v05', 'delete_mark06', 'left_curly_brace04', 'right_curly_brace07', 'star05', 'pigtail04', 'question_mark06']",question_mark03,True,0.9245609230326493,question_mark03,"{'question_mark03': 0.9245609230326493, 'right_sq_bracket05': 0.5895235862995882, 'x10': 0.3649994397895526, 'right_curly_brace06': 0.35613596759939514, 'left_curly_brace09': 0.3459083488117942, 'star07': 0.3209215753189658, 'left_sq_bracket02': 0.3087434171665435, 'arrow07': 0.25196122286183287, 'v08': 0.24086132418910766, 'triangle02': 0.23627752013729908, 'pigtail06': 0.2359902482213364, 'rectangle03': 0.2131767465613318, 'caret04': 0.17652507345506752, 'check08': 0.12807363303206865, 'circle09': 0.12042838531064692, 'delete_mark03': 0.0624277529364794}"
1,triangle,5,1,16,"['triangle01', 'x07', 'rectangle03', 'circle10', 'check06', 'caret02', 'arrow07', 'left_sq_bracket10', 'right_sq_bracket01', 'v07', 'delete_mark06', 'left_curly_brace06', 'right_curly_brace08', 'star10', 'pigtail05', 'question_mark10']","['triangle04', 'x06', 'rectangle02', 'circle09', 'check08', 'caret06', 'arrow01', 'left_sq_bracket02', 'right_sq_bracket02', 'v09', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace05', 'star01', 'pigtail08', 'question_mark01']",triangle01,True,0.9124916614298851,triangle01,"{'triangle01': 0.9124916614298851, 'circle10': 0.78820280832262, 'v07': 0.6297835531808994, 'pigtail05': 0.5503670021232312, 'right_curly_brace08': 0.4047414219483747, 'caret02': 0.40064830880926006, 'left_sq_bracket10': 0.3952399830705857, 'delete_mark06': 0.3794728240553148, 'star10': 0.36904630551361806, 'left_curly_brace06': 0.36406806896374855, 'right_sq_bracket01': 0.349800952369275, 'question_mark10': 0.3014828456706342, 'arrow07': 0.27511477954576014, 'rectangle03': 0.22284373422456094, 'check06': 0.20342057483157439, 'x07': 0.15578668611799473}"
1,x,5,1,16,"['triangle01', 'x07', 'rectangle03', 'circle10', 'check06', 'caret02', 'arrow07', 'left_sq_bracket10', 'right_sq_bracket01', 'v07', 'delete_mark06', 'left_curly_brace06', 'right_curly_brace08', 'star10', 'pigtail05', 'question_mark10']","['triangle04', 'x06', 'rectangle02', 'circle09', 'check08', 'caret06', 'arrow01', 'left_sq_bracket02', 'right_sq_bracket02', 'v09', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace05', 'star01', 'pigtail08', 'question_mark01']",x07,True,0.9494041031771882,x07,"{'x07': 0.9494041031771882, 'rectangle03': 0.65376392107519, 'check06': 0.499327597630041, 'v07': 0.43592289736596257, 'left_sq_bracket10': 0.4158627835103881, 'left_curly_brace06': 0.385170342406586, 'arrow07': 0.37254121287215547, 'question_mark10': 0.35694031172443474, 'right_curly_brace08': 0.35506463126821863, 'star10': 0.3530201628138694, 'delete_mark06': 0.32059623875791954, 'right_sq_bracket01': 0.31244879539052617, 'caret02': 0.2728914837843215, 'pigtail05': 0.2717126952375817, 'triangle01': 0.12683798580876193, 'circle10': 0.06388196580089467}"
1,rectangle,5,1,16,"['triangle01', 'x07', 'rectangle03', 'circle10', 'check06', 'caret02', 'arrow07', 'left_sq_bracket10', 'right_sq_bracket01', 'v07', 'delete_mark06', 'left_curly_brace06', 'right_curly_brace08', 'star10', 'pigtail05', 'question_mark10']","['triangle04', 'x06', 'rectangle02', 'circle09', 'check08', 'caret06', 'arrow01', 'left_sq_bracket02', 'right_sq_bracket02', 'v09', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace05', 'star01', 'pigtail08', 'question_mark01']",rectangle03,True,0.9577795561820092,rectangle03,"{'rectangle03': 0.9577795561820092, 'x07': 0.650605763465484, 'v07': 0.6299025509780423, 'check06': 0.6086985221597928, 'arrow07': 0.38356145690137144, 'left_curly_brace06': 0.33819802140521227, 'star10': 0.3068609677298795, 'left_sq_bracket10': 0.27519835948487603, 'circle10': 0.2490631304754224, 'triangle01': 0.23850781637104568, 'caret02': 0.2249994323783996, 'delete_mark06': 0.2210066665135424, 'right_sq_bracket01': 0.16974849954961557, 'question_mark10': 0.1574657920746726, 'right_curly_brace08': 0.14364175246510136, 'pigtail05': 0.06550474686721341}"
1,circle,5,1,16,"['triangle01', 'x07', 'rectangle03', 'circle10', 'check06', 'caret02', 'arrow07', 'left_sq_bracket10', 'right_sq_bracket01', 'v07', 'delete_mark06', 'left_curly_brace06', 'right_curly_brace08', 'star10', 'pigtail05', 'question_mark10']","['triangle04', 'x06', 'rectangle02', 'circle09', 'check08', 'caret06', 'arrow01', 'left_sq_bracket02', 'right_sq_bracket02', 'v09', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace05', 'star01', 'pigtail08', 'question_mark01']",circle10,True,0.9719149845690186,circle10,"{'circle10': 0.9719149845690186, 'triangle01': 0.8018013946099815, 'v07': 0.6431704165621019, 'pigtail05': 0.4476927251872427, 'rectangle03': 0.37126571148059995, 'right_curly_brace08': 0.34974683351407443, 'right_sq_bracket01': 0.3208666276605501, 'caret02': 0.2961007231607422, 'delete_mark06': 0.2716555584165833, 'check06': 0.23402068425445977, 'star10': 0.20914477105297957, 'question_mark10': 0.18317058083377613, 'left_curly_brace06': 0.16279116735881216, 'x07': 0.1594556191799742, 'left_sq_bracket10': 0.12336331022583069, 'arrow07': 0.09649807703422619}"
1,check,5,1,16,"['triangle01', 'x07', 'rectangle03', 'circle10', 'check06', 'caret02', 'arrow07', 'left_sq_bracket10', 'right_sq_bracket01', 'v07', 'delete_mark06', 'left_curly_brace06', 'right_curly_brace08', 'star10', 'pigtail05', 'question_mark10']","['triangle04', 'x06', 'rectangle02', 'circle09', 'check08', 'caret06', 'arrow01', 'left_sq_bracket02', 'right_sq_bracket02', 'v09', 'delete_mark03', 'left_curly_brace09', 'right_curly_brace05', 'star01', 'pigtail08', 'question_mark01']",check06,True,0.9108831211042322,check06,"{'check06': 0.9108831211042322, 'rectangle03': 0.6059531187286262, 'arrow07': 0.599917360025587, 'v07': 0.546987752874432, 'left_curly_brace06': 0.5377025408485012, 'x07': 0.5207838238241342, 'left_sq_bracket10': 0.5141638832050393, 'caret02': 0.4531009307161923, 'star10': 0.4090191851270212, 'delete_mark06': 0.407932808166929, 'pigtail05': 0.3565623764912349, 'right_curly_brace08': 0.2583157132771373, 'triangle01': 0.18077232024882184, 'right_sq_bracket01': 0.1652468625229353, 'circle10': 0.13290137870924335, 'question_mark10': 0.12474100908357055}"
